date,open,high,low,close,volume
2024-01-02T18:00:00Z,185.885,185.91,185.8601,185.8994,78991
2024-01-02T18:01:00Z,185.8994,185.9576,185.885,185.9247,84176
2024-01-02T18:02:00Z,185.925,185.925,185.83,185.87,63497
2024-01-02T18:03:00Z,185.865,185.92,185.86,185.89,47405
2024-01-02T18:04:00Z,185.895,185.895,185.79,185.85,82814
2024-01-02T18:05:00Z,185.85,185.9,185.83,185.885,50493
2024-01-02T18:06:00Z,185.88,185.91,185.7987,185.81,55460
2024-01-02T18:07:00Z,185.81,185.837,185.7787,185.795,49590
2024-01-02T18:08:00Z,185.795,185.8,185.68,185.705,87593
2024-01-02T18:09:00Z,185.705,185.71,185.63,185.68,53868
2024-01-02T18:10:00Z,185.675,185.725,185.6603,185.725,90384
2024-01-02T18:11:00Z,185.715,185.76,185.7033,185.755,36670
2024-01-02T18:12:00Z,185.76,185.76,185.7,185.715,49495
2024-01-02T18:13:00Z,185.72,185.76,185.68,185.76,58424
2024-01-02T18:14:00Z,185.755,185.77,185.715,185.75,51762
2024-01-02T18:15:00Z,185.7499,185.76,185.68,185.7599,66638
2024-01-02T18:16:00Z,185.7526,185.76,185.63,185.655,128731
2024-01-02T18:17:00Z,185.655,185.68,185.625,185.65,70633
2024-01-02T18:18:00Z,185.65,185.67,185.59,185.605,88111
2024-01-02T18:19:00Z,185.605,185.62,185.54,185.57,145356
2024-01-02T18:20:00Z,185.575,185.59,185.52,185.53,105952
2024-01-02T18:21:00Z,185.525,185.565,185.51,185.55,78218
2024-01-02T18:22:00Z,185.555,185.56,185.465,185.4699,132564
2024-01-02T18:23:00Z,185.465,185.47,185.4,185.415,137197
2024-01-02T18:24:00Z,185.415,185.56,185.41,185.51,81216
2024-01-02T18:25:00Z,185.51,185.54,185.47,185.485,62741
2024-01-02T18:26:00Z,185.49,185.57,185.49,185.57,73246
2024-01-02T18:27:00Z,185.57,185.57,185.325,185.335,113282
2024-01-02T18:28:00Z,185.335,185.375,185.31,185.3471,107129
2024-01-02T18:29:00Z,185.35,185.355,185.26,185.295,155569
2024-01-02T18:30:00Z,185.29,185.36,185.26,185.34,203836
2024-01-02T18:31:00Z,185.34,185.35,185.25,185.265,108935
2024-01-02T18:32:00Z,185.26,185.3,185.237,185.27,108529
2024-01-02T18:33:00Z,185.26,185.28,185.238,185.25,83641
2024-01-02T18:34:00Z,185.25,185.34,185.22,185.315,93846
2024-01-02T18:35:00Z,185.3101,185.39,185.245,185.39,111356
2024-01-02T18:36:00Z,185.3824,185.47,185.35,185.47,147672
2024-01-02T18:37:00Z,185.4627,185.485,185.37,185.42,118115
2024-01-02T18:38:00Z,185.4202,185.4999,185.41,185.475,98635
2024-01-02T18:39:00Z,185.475,185.49,185.45,185.485,75544
2024-01-02T18:40:00Z,185.48,185.54,185.39,185.505,121603
2024-01-02T18:41:00Z,185.51,185.52,185.435,185.52,63486
2024-01-02T18:42:00Z,185.515,185.53,185.3801,185.39,62714
2024-01-02T18:43:00Z,185.3917,185.46,185.352,185.45,101415
2024-01-02T18:44:00Z,185.44,185.44,185.35,185.385,46549
2024-01-02T18:45:00Z,185.39,185.41,185.3255,185.375,69806
2024-01-02T18:46:00Z,185.37,185.42,185.3427,185.42,78186
2024-01-02T18:47:00Z,185.4179,185.4474,185.345,185.345,73317
2024-01-02T18:48:00Z,185.3491,185.3499,185.23,185.235,108472
2024-01-02T18:49:00Z,185.235,185.24,185.14,185.15,172729
2024-01-02T18:50:00Z,185.14,185.15,185.05,185.05,158524
2024-01-02T18:51:00Z,185.055,185.06,185.01,185.015,136296
2024-01-02T18:52:00Z,185.0199,185.02,184.79,184.925,635526
2024-01-02T18:53:00Z,184.92,184.9899,184.87,184.93,166637
2024-01-02T18:54:00Z,184.93,184.98,184.9123,184.9499,78112
2024-01-02T18:55:00Z,184.95,184.9882,184.915,184.9699,88418
2024-01-02T18:56:00Z,184.97,184.99,184.835,184.8421,107891
2024-01-02T18:57:00Z,184.845,184.91,184.745,184.9054,148303
2024-01-02T18:58:00Z,184.905,184.92,184.8233,184.865,86363
2024-01-02T18:59:00Z,184.8688,184.91,184.79,184.9083,108714
2024-01-02T19:00:00Z,184.9025,184.98,184.875,184.92,96956
2024-01-02T19:01:00Z,184.92,184.92,184.83,184.8638,80095
2024-01-02T19:02:00Z,184.865,184.94,184.835,184.835,89456
2024-01-02T19:03:00Z,184.83,184.92,184.81,184.85,84236
2024-01-02T19:04:00Z,184.85,184.9,184.825,184.88,65469
2024-01-02T19:05:00Z,184.8815,184.93,184.86,184.9,57714
2024-01-02T19:06:00Z,184.9002,184.93,184.81,184.83,103973
2024-01-02T19:07:00Z,184.82,184.83,184.76,184.81,103163
2024-01-02T19:08:00Z,184.81,184.84,184.76,184.78,86829
